Year,Month,Temperature (°C),Max_Temp_C,Min_Temp_C
2018,4,31.49,42.61,21.0
2018,5,34.82,44.61,19.0
2018,6,33.52,41.61,25.0
2018,7,28.94,38.0,22.78
2018,8,27.55,33.0,23.5
2018,9,27.53,36.0,21.39
2018,10,26.52,37.0,15.39
2018,11,21.75,33.39,11.28
2018,12,15.89,26.0,4.28
2019,1,15.73,30.39,5.22
2019,2,19.42,34.39,7.11
2019,3,24.3,40.0,9.5
2019,4,31.47,42.22,18.61
2019,5,34.57,45.39,20.0
2019,6,34.12,46.39,25.0
2019,7,29.01,36.61,24.22
2019,8,28.03,33.39,23.5
2019,9,27.66,35.0,22.28
2019,10,25.6,32.78,19.39
2019,11,22.52,33.39,13.11
2019,12,15.79,28.0,5.11
2020,1,15.92,28.0,4.39
2020,2,18.6,30.39,7.61
2020,3,23.82,36.39,12.89
2020,4,29.93,41.0,18.22
2020,5,32.47,45.0,20.39
2020,6,29.02,39.0,21.11
2020,7,29.6,35.0,25.0
2020,8,28.01,33.78,23.0
2020,9,28.94,35.22,23.11
2020,10,27.53,35.78,15.78
2020,11,20.8,32.61,9.0
2020,12,17.21,31.22,5.39
2021,1,16.48,29.0,3.72
2021,2,20.53,35.0,6.0
2021,3,27.2,40.39,13.5
2021,4,31.38,42.78,18.0
2021,5,30.33,41.0,21.28
2021,6,29.73,39.0,22.78
2021,7,29.27,37.39,24.0
2021,8,28.23,34.39,23.72
2021,9,28.35,34.61,23.39
2021,10,26.39,34.78,14.22
2021,11,20.7,30.78,10.72
2021,12,16.81,27.39,4.61
2022,1,15.1,28.0,5.72
2022,2,19.23,32.22,7.78
2022,3,26.94,41.78,12.39
2022,4,33.12,43.5,21.28
2022,5,34.47,46.22,19.89
2022,6,33.4,45.39,20.0
2022,7,29.89,37.61,22.0
2022,8,27.84,35.28,21.0
2022,9,27.87,35.0,23.39
2022,10,25.48,33.0,15.89
2022,11,20.81,32.39,9.89
2022,12,17.51,29.22,7.28
2023,1,15.91,28.78,3.0
2023,2,20.94,33.39,7.89
2023,3,25.17,36.0,14.89
2023,4,29.45,42.0,15.5
2023,5,31.65,43.5,20.0
2023,6,33.25,43.0,24.0
2023,7,30.0,37.39,25.0
2023,8,28.45,34.39,24.0
2023,9,28.74,36.22,23.0
2023,10,26.18,36.0,15.61
2023,11,22.32,33.39,10.78
2023,12,17.68,27.22,8.22
2024,1,15.2,26.61,3.89
2024,2,19.46,32.0,6.78
2024,3,24.5,38.39,11.11
2024,4,32.13,42.0,21.5
2024,5,34.33,47.0,21.0
2024,6,34.34,45.39,24.61
2024,7,29.79,37.0,24.72
2024,8,27.8,34.0,23.39
2024,9,28.38,34.61,22.11
2024,10,27.34,35.22,19.78
2024,11,22.1,33.0,10.22
2024,12,17.2,29.39,5.5
